doc	declared	rust_target	kind	rust_files	rust_lines	status	notes
spells-effects.md	`crates/wow-spell/` (módulo `effects`), `crates/wow-spell/src/effects/dispatch.rs`	crates/wow-spell/src/lib.rs	file	1	0	exists_empty	file exists but has 0 lines
spells-effects.md	`crates/wow-spell/` (módulo `effects`), `crates/wow-spell/src/effects/dispatch.rs`	crates/wow-world/src/handlers/spell.rs	file	1	288	exists_active	file exists
spells-effects.md	`crates/wow-spell/` (módulo `effects`), `crates/wow-spell/src/effects/dispatch.rs`	crates/wow-packet/src/packets/spell.rs	file	1	466	exists_active	file exists
spells-effects.md	`crates/wow-spell/` (módulo `effects`), `crates/wow-spell/src/effects/dispatch.rs`	crates/wow-data/src/spell_info.rs	path	0	0	missing_declared_path	declared/proposed target does not exist
spells-effects.md	`crates/wow-spell/` (módulo `effects`), `crates/wow-spell/src/effects/dispatch.rs`	crates/wow-packet	crate_dir	25	13058	exists_active	crate exists
spells-info.md	`crates/wow-spell/src/spell_info.rs` (planned), `crates/wow-data/src/spell.rs` (DB2 readers — partial)	crates/wow-spell/src/spell_info.rs	path	0	0	missing_declared_path	declared/proposed target does not exist
spells-info.md	`crates/wow-spell/src/spell_info.rs` (planned), `crates/wow-data/src/spell.rs` (DB2 readers — partial)	crates/wow-data/src/spell.rs	file	1	225	exists_active	file exists
spells-info.md	`crates/wow-spell/src/spell_info.rs` (planned), `crates/wow-data/src/spell.rs` (DB2 readers — partial)	crates/wow-spell/src/lib.rs	file	1	0	exists_empty	file exists but has 0 lines
spells-info.md	`crates/wow-spell/src/spell_info.rs` (planned), `crates/wow-data/src/spell.rs` (DB2 readers — partial)	crates/wow-world/src/handlers/spell.rs	file	1	288	exists_active	file exists
spells-info.md	`crates/wow-spell/src/spell_info.rs` (planned), `crates/wow-data/src/spell.rs` (DB2 readers — partial)	crates/wow-data/src/wdc4.rs	file	1	915	exists_active	file exists
spells-info.md	`crates/wow-spell/src/spell_info.rs` (planned), `crates/wow-data/src/spell.rs` (DB2 readers — partial)	crates/wow-data/src/hotfix_cache.rs	file	1	111	exists_active	file exists
spells-info.md	`crates/wow-spell/src/spell_info.rs` (planned), `crates/wow-data/src/spell.rs` (DB2 readers — partial)	crates/wow-spell/src/diminish	path	0	0	missing_declared_path	declared/proposed target does not exist
spells-info.md	`crates/wow-spell/src/spell_info.rs` (planned), `crates/wow-data/src/spell.rs` (DB2 readers — partial)	crates/wow-spell/src/immunity	path	0	0	missing_declared_path	declared/proposed target does not exist
spells-info.md	`crates/wow-spell/src/spell_info.rs` (planned), `crates/wow-data/src/spell.rs` (DB2 readers — partial)	crates/wow-spell	crate_dir	1	0	exists_empty	crate exists; no active Rust source lines
spells-mgr.md	`crates/wow-spell/src/spell_mgr.rs` (planned), `crates/wow-data/src/spell.rs` (DB2 readers — partial)	crates/wow-spell/src/spell_mgr.rs	path	0	0	missing_declared_path	declared/proposed target does not exist
spells-mgr.md	`crates/wow-spell/src/spell_mgr.rs` (planned), `crates/wow-data/src/spell.rs` (DB2 readers — partial)	crates/wow-data/src/spell.rs	file	1	225	exists_active	file exists
spells-mgr.md	`crates/wow-spell/src/spell_mgr.rs` (planned), `crates/wow-data/src/spell.rs` (DB2 readers — partial)	crates/wow-spell/src/lib.rs	file	1	0	exists_empty	file exists but has 0 lines
spells-mgr.md	`crates/wow-spell/src/spell_mgr.rs` (planned), `crates/wow-data/src/spell.rs` (DB2 readers — partial)	crates/wow-data/src/wdc4.rs	file	1	915	exists_active	file exists
spells-mgr.md	`crates/wow-spell/src/spell_mgr.rs` (planned), `crates/wow-data/src/spell.rs` (DB2 readers — partial)	crates/wow-data/src/hotfix_cache.rs	file	1	111	exists_active	file exists
spells-mgr.md	`crates/wow-spell/src/spell_mgr.rs` (planned), `crates/wow-data/src/spell.rs` (DB2 readers — partial)	crates/wow-spell	crate_dir	1	0	exists_empty	crate exists; no active Rust source lines
spells.md	`crates/wow-spell/`, `crates/wow-world/src/handlers/spell.rs`, `crates/wow-packet/src/packets/{spell,aura}.rs`	crates/wow-spell	crate_dir	1	0	exists_empty	crate exists; no active Rust source lines
spells.md	`crates/wow-spell/`, `crates/wow-world/src/handlers/spell.rs`, `crates/wow-packet/src/packets/{spell,aura}.rs`	crates/wow-world/src/handlers/spell.rs	file	1	288	exists_active	file exists
spells.md	`crates/wow-spell/`, `crates/wow-world/src/handlers/spell.rs`, `crates/wow-packet/src/packets/{spell,aura}.rs`	crates/wow-packet/src/packets/{spell,aura}.rs	declared_pattern	0	0	declared_pattern	pattern/proposed path; not resolvable as one file or directory
spells.md	`crates/wow-spell/`, `crates/wow-world/src/handlers/spell.rs`, `crates/wow-packet/src/packets/{spell,aura}.rs`	crates/wow-spell/src/lib.rs	file	1	0	exists_empty	file exists but has 0 lines
spells.md	`crates/wow-spell/`, `crates/wow-world/src/handlers/spell.rs`, `crates/wow-packet/src/packets/{spell,aura}.rs`	crates/wow-packet/src/packets/spell.rs	file	1	466	exists_active	file exists
spells.md	`crates/wow-spell/`, `crates/wow-world/src/handlers/spell.rs`, `crates/wow-packet/src/packets/{spell,aura}.rs`	crates/wow-packet/src/packets/aura.rs	file	1	123	exists_active	file exists
spells.md	`crates/wow-spell/`, `crates/wow-world/src/handlers/spell.rs`, `crates/wow-packet/src/packets/{spell,aura}.rs`	crates/wow-data/src/spell_info.rs	path	0	0	missing_declared_path	declared/proposed target does not exist
spells.md	`crates/wow-spell/`, `crates/wow-world/src/handlers/spell.rs`, `crates/wow-packet/src/packets/{spell,aura}.rs`	crates/wow-world/src/session.rs	file	1	3138	exists_active	file exists
storages.md	`crates/wow-social/` or `crates/wow-world/` (no dedicated crate needed)	crates/wow-social	crate_dir	1	0	exists_empty	crate exists; no active Rust source lines
storages.md	`crates/wow-social/` or `crates/wow-world/` (no dedicated crate needed)	crates/wow-world	crate_dir	17	12778	exists_active	crate exists
storages.md	`crates/wow-social/` or `crates/wow-world/` (no dedicated crate needed)	crates/wow-network	crate_dir	6	1716	exists_active	crate exists
support.md	would live in a new `crates/wow-support/` (or fold into `wow-social`); GM-command surface eventually in `wow-handler`	crates/wow-support	crate_dir	0	0	missing_declared_path	declared/proposed target does not exist
support.md	would live in a new `crates/wow-support/` (or fold into `wow-social`); GM-command surface eventually in `wow-handler`	crates/wow-social	crate_dir	1	0	exists_empty	crate exists; no active Rust source lines
support.md	would live in a new `crates/wow-support/` (or fold into `wow-social`); GM-command surface eventually in `wow-handler`	crates/wow-handler	crate_dir	1	116	exists_active	crate exists
support.md	would live in a new `crates/wow-support/` (or fold into `wow-social`); GM-command surface eventually in `wow-handler`	crates/wow-constants/src/opcodes.rs	file	1	1642	exists_active	file exists
support.md	would live in a new `crates/wow-support/` (or fold into `wow-social`); GM-command surface eventually in `wow-handler`	crates/wow-world/src/handlers/misc.rs	file	1	661	exists_active	file exists
support.md	would live in a new `crates/wow-support/` (or fold into `wow-social`); GM-command surface eventually in `wow-handler`	crates/wow-packet/src/packets/misc.rs	file	1	2613	exists_active	file exists
support.md	would live in a new `crates/wow-support/` (or fold into `wow-social`); GM-command surface eventually in `wow-handler`	crates/wow-world/src/session.rs	file	1	3138	exists_active	file exists
support.md	would live in a new `crates/wow-support/` (or fold into `wow-social`); GM-command surface eventually in `wow-handler`	crates/wow-database/src/statements	module_dir	5	1100	exists_active	directory exists
texts.md	`crates/wow-chat/` for the senders/builders, `crates/wow-database/` for the loader, `crates/wow-world/` for the per-creature repeat-tracking glue	crates/wow-chat	crate_dir	1	0	exists_empty	crate exists; no active Rust source lines
texts.md	`crates/wow-chat/` for the senders/builders, `crates/wow-database/` for the loader, `crates/wow-world/` for the per-creature repeat-tracking glue	crates/wow-database	crate_dir	12	2262	exists_active	crate exists
texts.md	`crates/wow-chat/` for the senders/builders, `crates/wow-database/` for the loader, `crates/wow-world/` for the per-creature repeat-tracking glue	crates/wow-world	crate_dir	17	12778	exists_active	crate exists
texts.md	`crates/wow-chat/` for the senders/builders, `crates/wow-database/` for the loader, `crates/wow-world/` for the per-creature repeat-tracking glue	crates/wow-database/src/statements/world.rs	file	1	371	exists_active	file exists
time.md	`crates/wow-core/` (already houses a partial `GameTime`)	crates/wow-core	crate_dir	4	1153	exists_active	crate exists
time.md	`crates/wow-core/` (already houses a partial `GameTime`)	crates/wow-core/src/time.rs	file	1	166	exists_active	file exists
time.md	`crates/wow-core/` (already houses a partial `GameTime`)	crates/wow-packet/src/packets/misc.rs	file	1	2613	exists_active	file exists
tools.md	likely `crates/wow-database/` (cleaner) and a future `crates/wow-tools/` or CLI subcommand of `world-server` (player dump)	crates/wow-database	crate_dir	12	2262	exists_active	crate exists
tools.md	likely `crates/wow-database/` (cleaner) and a future `crates/wow-tools/` or CLI subcommand of `world-server` (player dump)	crates/wow-tools	crate_dir	0	0	missing_declared_path	declared/proposed target does not exist
tools.md	likely `crates/wow-database/` (cleaner) and a future `crates/wow-tools/` or CLI subcommand of `world-server` (player dump)	crates/world-server	crate_dir	1	818	exists_active	crate exists
warden.md	**No crate exists.** The opcodes `Warden3Data` (CMSG 0x35ed, SMSG 0x2577), `Warden3Disabled` (SMSG 0x2823), `Warden3Enabled` (SMSG 0x2822) are present in `crates/wow-constants/src/opcodes.rs` (lines 671, 1619-1621); nothing else exists. No handler arm in `crates/wow-world/src/session.rs`. No `Warden` struct, no `WardenCheckMgr`, no module binary, no DB schema, no SQL loader, no SmartEnum scaffolding, no per-OS variant. **0 lines of Warden code.**	crates/wow-constants/src/opcodes.rs	file	1	1642	exists_active	file exists
warden.md	**No crate exists.** The opcodes `Warden3Data` (CMSG 0x35ed, SMSG 0x2577), `Warden3Disabled` (SMSG 0x2823), `Warden3Enabled` (SMSG 0x2822) are present in `crates/wow-constants/src/opcodes.rs` (lines 671, 1619-1621); nothing else exists. No handler arm in `crates/wow-world/src/session.rs`. No `Warden` struct, no `WardenCheckMgr`, no module binary, no DB schema, no SQL loader, no SmartEnum scaffolding, no per-OS variant. **0 lines of Warden code.**	crates/wow-world/src/session.rs	file	1	3138	exists_active	file exists
weather.md	`crates/wow-world/` (no dedicated crate; would live next to `MapManager` / zone systems)	crates/wow-world	crate_dir	17	12778	exists_active	crate exists
weather.md	`crates/wow-world/` (no dedicated crate; would live next to `MapManager` / zone systems)	crates/wow-weather	crate_dir	0	0	missing_declared_path	declared/proposed target does not exist
world.md	`crates/world-server/`, `crates/wow-network/`	crates/world-server	crate_dir	1	818	exists_active	crate exists
world.md	`crates/world-server/`, `crates/wow-network/`	crates/wow-network	crate_dir	6	1716	exists_active	crate exists
world.md	`crates/world-server/`, `crates/wow-network/`	crates/world-server/src/main.rs	file	1	818	exists_active	file exists
world.md	`crates/world-server/`, `crates/wow-network/`	crates/wow-world/src/lib.rs	file	1	13	exists_active	file exists
world.md	`crates/world-server/`, `crates/wow-network/`	crates/wow-world/src/map_manager.rs	file	1	784	exists_active	file exists
worldserver.md	`crates/world-server/`	crates/world-server	crate_dir	1	818	exists_active	crate exists
worldserver.md	`crates/world-server/`	crates/world-server/src/main.rs	file	1	818	exists_active	file exists
worldserver.md	`crates/world-server/`	crates/wow-network	crate_dir	6	1716	exists_active	crate exists
worldserver.md	`crates/world-server/`	crates/wow-database	crate_dir	12	2262	exists_active	crate exists
worldserver.md	`crates/world-server/`	crates/wow-world	crate_dir	17	12778	exists_active	crate exists
